scorer,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000
bodyparts,nose,nose,nose,left paw,left paw,left paw,right paw,right paw,right paw,left hindpaw,left hindpaw,left hindpaw,right hindpaw,right hindpaw,right hindpaw,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
10126,514.296142578125,221.91554260253906,0.9977881908416748,509.3996276855469,213.39529418945312,0.9950056672096252,515.1031494140625,211.099853515625,0.9997673630714417,488.2815856933594,183.19358825683594,0.9999995231628418,521.9353637695312,192.89218139648438,0.9999971389770508,510.64617919921875,156.62957763671875,0.999983549118042
10127,512.3292236328125,221.857177734375,0.9861635565757751,507.00811767578125,212.4016571044922,0.9997183680534363,514.6881103515625,211.15020751953125,0.9999098777770996,488.2571716308594,183.4171600341797,0.9999995231628418,521.8607177734375,192.81195068359375,0.9999969005584717,510.6741943359375,156.5724639892578,0.9999829530715942
10128,508.4461364746094,222.61846923828125,0.7775300741195679,505.83538818359375,211.13037109375,0.9999608993530273,514.0616455078125,211.0999755859375,0.999956488609314,488.28271484375,183.5263214111328,0.9999995231628418,521.9696044921875,193.24478149414062,0.9999970197677612,510.77276611328125,156.62451171875,0.9999823570251465
10129,505.6460266113281,223.8051300048828,0.34286147356033325,504.5842590332031,211.46620178222656,0.9999959468841553,513.4537963867188,211.9684600830078,0.9999333620071411,488.73638916015625,183.54721069335938,0.9999996423721313,522.28466796875,193.61416625976562,0.9999979734420776,511.925537109375,156.69369506835938,0.9999923706054688
10130,504.27325439453125,225.71510314941406,0.5783909559249878,503.7748107910156,213.5282745361328,0.9999967813491821,511.7515563964844,213.2964630126953,0.9998419284820557,488.5458679199219,183.5877227783203,0.9999996423721313,522.345703125,193.58328247070312,0.9999984502792358,512.171142578125,156.67547607421875,0.9999936819076538
10131,504.0967712402344,226.40130615234375,0.640729546546936,503.87298583984375,214.3491668701172,0.9999939203262329,511.3760681152344,213.85391235351562,0.999790608882904,488.5274353027344,183.577392578125,0.9999996423721313,522.4141845703125,193.61911010742188,0.9999986886978149,511.9535217285156,156.52703857421875,0.9999920129776001
10132,503.289794921875,226.97042846679688,0.8114157915115356,503.36181640625,215.79800415039062,0.9999755620956421,510.1605224609375,215.93397521972656,0.9995470643043518,488.44378662109375,183.5492706298828,0.9999996423721313,522.4864501953125,193.8874969482422,0.999998927116394,512.0093383789062,156.5157470703125,0.999991774559021
10133,502.68890380859375,227.62867736816406,0.30151042342185974,502.7852478027344,215.97276306152344,0.9999575614929199,508.714599609375,215.71583557128906,0.9996082186698914,488.3394775390625,183.59567260742188,0.9999996423721313,522.438720703125,193.85980224609375,0.9999988079071045,512.245361328125,157.1009521484375,0.9999932050704956
10134,502.53094482421875,228.1571807861328,0.0697079673409462,501.81024169921875,216.97372436523438,0.9999462366104126,508.65740966796875,216.0327911376953,0.9993009567260742,488.2481689453125,183.60281372070312,0.9999996423721313,522.436767578125,193.81903076171875,0.9999988079071045,512.1748046875,157.24826049804688,0.999992847442627
10135,502.6097106933594,226.5974578857422,0.037800226360559464,502.793701171875,215.2471923828125,0.9999785423278809,509.04296875,214.90692138671875,0.9994807839393616,488.32708740234375,183.6080780029297,0.9999996423721313,522.3245239257812,193.78341674804688,0.9999986886978149,512.1773681640625,157.1169891357422,0.9999934434890747
10136,501.5035705566406,226.34909057617188,0.18673941493034363,502.74945068359375,213.67355346679688,0.9999868869781494,509.4950866699219,213.8580322265625,0.9997732043266296,488.41119384765625,183.5740203857422,0.9999996423721313,522.1419677734375,193.66639709472656,0.9999985694885254,512.2772827148438,156.91796875,0.9999942779541016
10137,500.1514892578125,227.71401977539062,0.839932382106781,502.46075439453125,211.21621704101562,0.9999779462814331,510.408447265625,212.57958984375,0.9999325275421143,488.4471740722656,183.33995056152344,0.9999996423721313,521.946044921875,193.679443359375,0.9999984502792358,512.5450439453125,156.63604736328125,0.999995231628418
10138,498.52191162109375,230.3768768310547,0.9893423318862915,502.18475341796875,210.80831909179688,0.9998763799667358,509.666748046875,211.6289520263672,0.9999728202819824,488.34674072265625,183.39292907714844,0.9999996423721313,522.0240478515625,193.7402801513672,0.9999985694885254,512.6248779296875,156.36837768554688,0.9999957084655762
10139,497.55670166015625,230.4718780517578,0.989119291305542,502.5062561035156,212.8011932373047,0.9980150461196899,508.68402099609375,211.75372314453125,0.9999855756759644,488.35711669921875,183.52581787109375,0.9999996423721313,522.1119384765625,193.91244506835938,0.9999986886978149,512.5427856445312,156.2719268798828,0.999995231628418
10140,499.1260681152344,221.9208526611328,0.835063099861145,501.7391662597656,210.24668884277344,0.9992930889129639,510.1086730957031,209.87815856933594,0.9999710321426392,488.0630798339844,183.3396453857422,0.9999996423721313,521.9510498046875,193.67474365234375,0.9999978542327881,512.2770385742188,156.37559509277344,0.9999940395355225
10141,498.3961486816406,216.82778930664062,0.22418080270290375,500.213134765625,209.39535522460938,0.9997624754905701,508.8603210449219,209.23110961914062,0.9999798536300659,488.19744873046875,183.93772888183594,0.9999996423721313,522.1253051757812,194.1805877685547,0.9999973773956299,512.2039794921875,156.4560089111328,0.9999938011169434
10142,502.27288818359375,213.24728393554688,0.3613765239715576,504.1871643066406,206.12600708007812,0.9942622184753418,506.3696594238281,205.80950927734375,0.9997580647468567,487.9922790527344,184.04733276367188,0.9999995231628418,521.8563842773438,193.64431762695312,0.9999970197677612,512.2677612304688,156.58554077148438,0.9999942779541016
10143,489.9095458984375,216.03103637695312,0.22675403952598572,494.21826171875,207.17877197265625,0.9984948635101318,504.4078674316406,207.14361572265625,0.9999198913574219,487.9017028808594,184.26905822753906,0.9999996423721313,521.9332885742188,194.30535888671875,0.9999979734420776,512.31298828125,156.21046447753906,0.9999949932098389
10144,489.30755615234375,215.8183135986328,0.570652425289154,492.5391540527344,207.55723571777344,0.9995206594467163,505.1072692871094,207.71267700195312,0.9999600648880005,487.79730224609375,184.47755432128906,0.9999996423721313,521.7191162109375,194.3818359375,0.9999978542327881,512.1929931640625,155.92286682128906,0.9999946355819702
10145,489.5953674316406,214.85646057128906,0.4438968300819397,493.32904052734375,207.75657653808594,0.9993139505386353,504.43011474609375,207.5728759765625,0.9998921155929565,487.7621154785156,184.64132690429688,0.9999995231628418,521.4732666015625,194.74649047851562,0.9999970197677612,512.0849609375,155.79136657714844,0.9999945163726807
10146,489.1885681152344,215.30868530273438,0.33738434314727783,492.7255859375,208.25343322753906,0.999182403087616,504.4302062988281,207.93869018554688,0.999805748462677,487.7624206542969,184.5967254638672,0.9999995231628418,521.2781982421875,195.19412231445312,0.9999959468841553,512.1102294921875,155.66714477539062,0.9999946355819702
10147,489.2328796386719,214.6077880859375,0.24777039885520935,493.10943603515625,207.85057067871094,0.9984424710273743,504.7002868652344,207.67420959472656,0.9997534155845642,487.78753662109375,184.5970916748047,0.9999995231628418,521.1710815429688,195.22317504882812,0.9999958276748657,512.2078857421875,155.7650604248047,0.9999949932098389
10148,490.9244079589844,212.15345764160156,0.2225494086742401,493.1619873046875,208.31385803222656,0.9979236125946045,504.8766174316406,207.51426696777344,0.9997429251670837,487.8136291503906,184.71054077148438,0.9999995231628418,521.0855102539062,195.23658752441406,0.9999946355819702,511.9897155761719,155.82215881347656,0.9999938011169434
10149,490.7951965332031,211.4730224609375,0.321154922246933,493.4115295410156,207.47195434570312,0.9985424280166626,504.95745849609375,207.48240661621094,0.9997891783714294,487.75665283203125,184.7412109375,0.9999994039535522,521.067626953125,194.97976684570312,0.9999948740005493,511.7579345703125,155.7725830078125,0.9999929666519165
10150,490.0483093261719,210.8523712158203,0.17813844978809357,493.8312683105469,208.24696350097656,0.9960533380508423,503.49114990234375,206.96261596679688,0.9997742772102356,487.65618896484375,184.9757080078125,0.9999995231628418,521.1751708984375,195.23416137695312,0.9999964237213135,511.4478454589844,155.839111328125,0.9999911785125732
10151,490.0586853027344,211.80197143554688,0.036703769117593765,493.150146484375,210.9881134033203,0.9924913048744202,502.16064453125,208.46478271484375,0.9998062252998352,487.7012023925781,185.17236328125,0.9999994039535522,521.41748046875,196.2635498046875,0.9999914169311523,511.5302734375,156.0218048095703,0.9999911785125732
10152,491.18243408203125,213.2727508544922,0.07291849702596664,494.1821594238281,209.6334686279297,0.9967135190963745,504.6954345703125,207.946044921875,0.999534010887146,487.8414611816406,184.94158935546875,0.9999991655349731,521.3236694335938,195.61497497558594,0.9999872446060181,512.111083984375,156.22976684570312,0.999995231628418
10153,492.50006103515625,217.16725158691406,0.7156679034233093,497.62567138671875,207.54835510253906,0.9951205849647522,506.5682067871094,207.65003967285156,0.999923825263977,488.23431396484375,184.37037658691406,0.9999990463256836,522.0872802734375,195.11715698242188,0.9999934434890747,512.381591796875,156.44842529296875,0.9999954700469971
10154,498.9924011230469,220.29379272460938,0.9987772107124329,499.65814208984375,207.1661376953125,0.9998469352722168,509.7370910644531,207.8669891357422,0.999923586845398,488.33941650390625,183.92115783691406,0.9999992847442627,522.0315551757812,194.5368194580078,0.9999936819076538,512.80517578125,156.56060791015625,0.9999967813491821
10155,503.23162841796875,223.56829833984375,0.9999606609344482,501.2847595214844,208.35159301757812,0.9999310970306396,511.21258544921875,209.58544921875,0.9999194145202637,488.2547607421875,183.7805633544922,0.9999994039535522,522.0259399414062,194.0934600830078,0.9999949932098389,513.0418701171875,157.45278930664062,0.9999967813491821
10156,505.1763000488281,227.1702117919922,0.9999887943267822,501.72076416015625,209.7699432373047,0.9999573230743408,512.355224609375,210.43582153320312,0.9999191761016846,488.3338928222656,183.7679443359375,0.9999995231628418,522.0244750976562,194.1097412109375,0.999995231628418,512.8896484375,157.62831115722656,0.9999963045120239
10157,505.97003173828125,228.7104949951172,0.999985933303833,502.747802734375,210.9628448486328,0.9999721050262451,512.742431640625,210.37913513183594,0.9999147653579712,488.36541748046875,183.65609741210938,0.9999995231628418,522.019775390625,194.18692016601562,0.9999948740005493,512.0576782226562,157.43133544921875,0.9999949932098389
10158,506.0039367675781,228.40103149414062,0.9999769926071167,502.7871398925781,211.0649871826172,0.9999746084213257,513.255859375,210.6324920654297,0.9999438524246216,488.3254699707031,183.59617614746094,0.9999995231628418,522.1176147460938,194.1548614501953,0.9999945163726807,511.8299560546875,157.45535278320312,0.9999938011169434
10159,505.5585632324219,225.12693786621094,0.9999732971191406,502.04638671875,210.0055694580078,0.9999563694000244,513.4597778320312,210.6743621826172,0.999948263168335,488.3380126953125,183.64076232910156,0.9999995231628418,522.0418701171875,194.12777709960938,0.9999933242797852,511.55853271484375,156.75343322753906,0.9999912977218628
10160,504.93731689453125,223.71182250976562,0.9999728202819824,502.009521484375,208.56893920898438,0.99989914894104,512.92626953125,210.07345581054688,0.999941349029541,488.29534912109375,183.73277282714844,0.9999995231628418,521.926025390625,194.04025268554688,0.9999905824661255,511.52398681640625,156.56492614746094,0.9999914169311523
10161,503.2472839355469,222.9201202392578,0.9999780654907227,502.2847900390625,208.35971069335938,0.9996978044509888,512.1041259765625,210.00025939941406,0.9999414682388306,488.203125,183.70199584960938,0.9999995231628418,522.1181030273438,194.29461669921875,0.9999912977218628,512.0303344726562,156.19100952148438,0.9999947547912598
10162,498.5097351074219,222.05996704101562,0.9999489784240723,501.39886474609375,209.2818145751953,0.9997808337211609,510.93682861328125,210.8406524658203,0.9999651908874512,488.2276306152344,183.9367218017578,0.9999994039535522,522.833984375,194.36172485351562,0.999996542930603,512.3654174804688,156.14573669433594,0.9999963045120239
10163,496.6265563964844,220.80328369140625,0.9992930889129639,501.1393737792969,208.2690887451172,0.9994744658470154,511.09918212890625,209.9328155517578,0.9999679327011108,488.157470703125,183.82347106933594,0.9999994039535522,522.5713500976562,194.44776916503906,0.9999970197677612,512.5677490234375,156.31417846679688,0.9999966621398926
10164,496.8695373535156,220.52548217773438,0.995937705039978,500.039306640625,209.35887145996094,0.9992542862892151,510.01580810546875,210.3958740234375,0.9999881982803345,488.09588623046875,183.8525390625,0.9999995231628418,522.5117797851562,194.5210418701172,0.9999982118606567,512.7485961914062,156.17626953125,0.9999972581863403
10165,500.0054626464844,222.023681640625,0.9953609108924866,501.10638427734375,212.2089080810547,0.99988853931427,510.9291687011719,212.62599182128906,0.9999915361404419,488.2332458496094,183.84332275390625,0.9999995231628418,522.515380859375,194.46043395996094,0.9999984502792358,512.8742065429688,155.96360778808594,0.999997615814209
10166,502.92449951171875,224.026123046875,0.9868034720420837,500.7754821777344,213.73675537109375,0.9999741315841675,512.72705078125,215.89463806152344,0.9998857975006104,488.3639831542969,183.67196655273438,0.9999996423721313,522.42626953125,193.91339111328125,0.9999991655349731,512.7357788085938,156.02593994140625,0.999997615814209
10167,504.36273193359375,227.60841369628906,0.43636855483055115,502.4831237792969,219.41619873046875,0.9998316764831543,509.0553283691406,214.69918823242188,0.9986429810523987,488.22943115234375,183.54872131347656,0.9999995231628418,522.46142578125,193.95236206054688,0.999998927116394,512.6416015625,156.39724731445312,0.9999974966049194
10168,505.35443115234375,226.3481903076172,0.6983626484870911,501.8119201660156,218.58477783203125,0.9999387264251709,509.6539611816406,214.71778869628906,0.9993157386779785,488.16259765625,183.6590576171875,0.9999995231628418,522.49658203125,193.7656707763672,0.9999988079071045,512.5269775390625,156.7418212890625,0.999997615814209
10169,510.95635986328125,225.46038818359375,0.42704278230667114,502.4724426269531,217.76416015625,0.9999158382415771,510.106689453125,212.726318359375,0.9995206594467163,488.0687561035156,183.70989990234375,0.9999995231628418,522.1847534179688,193.65292358398438,0.9999984502792358,512.28564453125,157.76365661621094,0.9999971389770508
10170,512.838623046875,224.994140625,0.5523434281349182,503.39776611328125,214.45811462402344,0.99998939037323,511.3016662597656,212.19154357910156,0.9997226595878601,487.9759826660156,183.79600524902344,0.9999995231628418,522.1384887695312,193.52890014648438,0.9999980926513672,512.2294311523438,158.01303100585938,0.9999972581863403
10171,511.68756103515625,225.15672302246094,0.476801335811615,501.863037109375,213.1610565185547,0.999992847442627,510.7004089355469,211.44541931152344,0.9992927312850952,487.9430236816406,183.82925415039062,0.9999996423721313,522.0604248046875,193.537109375,0.9999979734420776,512.3443603515625,158.0425262451172,0.9999974966049194
10172,510.1358947753906,223.3887939453125,0.4527759552001953,502.26416015625,211.62596130371094,0.9999575614929199,510.0303039550781,210.34088134765625,0.9996826648712158,487.84027099609375,183.65011596679688,0.9999996423721313,522.0610961914062,193.27635192871094,0.9999974966049194,512.2122802734375,158.06520080566406,0.9999969005584717
10173,508.3670349121094,222.63232421875,0.9891625642776489,503.2334289550781,212.50384521484375,0.9994007349014282,512.1934814453125,210.43997192382812,0.9968474507331848,487.93194580078125,183.62240600585938,0.9999995231628418,522.2161254882812,192.92608642578125,0.999996542930603,512.283447265625,158.27369689941406,0.9999971389770508
10174,511.44000244140625,222.81756591796875,0.9443361759185791,503.95562744140625,213.91441345214844,0.9998922348022461,512.4115600585938,211.548095703125,0.9994725584983826,487.7612609863281,183.61033630371094,0.9999995231628418,522.0776977539062,193.20249938964844,0.9999972581863403,512.2440185546875,158.4591827392578,0.9999969005584717
10175,511.5512390136719,225.4270477294922,0.4904123842716217,500.3591613769531,213.2786407470703,0.9999336004257202,508.8666076660156,211.1668701171875,0.9996084570884705,487.6290283203125,183.7987060546875,0.9999996423721313,522.0419311523438,193.56491088867188,0.9999974966049194,512.2028198242188,158.36375427246094,0.9999969005584717
10176,511.8620300292969,223.07656860351562,0.06516499817371368,498.5889892578125,212.94537353515625,0.969719409942627,505.2630310058594,212.1270294189453,0.9976182579994202,487.22479248046875,183.85955810546875,0.9999997615814209,522.2802124023438,193.3497314453125,0.9999963045120239,512.2785034179688,158.44525146484375,0.9999969005584717
10177,512.2634887695312,225.40025329589844,0.04595864191651344,494.9908752441406,215.16928100585938,0.9994633793830872,505.2842102050781,213.04373168945312,0.9978064894676208,487.46722412109375,184.29689025878906,0.9999996423721313,522.368896484375,193.81105041503906,0.9999971389770508,512.1566772460938,158.4058074951172,0.9999966621398926
10178,510.3372497558594,227.7082977294922,0.0644402727484703,496.01800537109375,212.77984619140625,0.9999741315841675,508.29327392578125,211.0362091064453,0.9973757266998291,487.8603820800781,184.21786499023438,0.9999996423721313,522.4791870117188,193.892822265625,0.9999971389770508,512.2203369140625,158.40748596191406,0.9999969005584717
10179,508.8600769042969,227.4121551513672,0.12839047610759735,496.6873474121094,211.90890502929688,0.9999926090240479,511.1817626953125,211.27072143554688,0.9991738200187683,488.0187683105469,184.06192016601562,0.9999995231628418,522.4868774414062,193.8557891845703,0.9999972581863403,512.3792114257812,158.341552734375,0.9999972581863403
10180,510.0993347167969,227.6370086669922,0.2482215017080307,499.21661376953125,210.57533264160156,0.9999940395355225,512.4090576171875,210.54039001464844,0.9995735287666321,488.04315185546875,183.8094940185547,0.9999994039535522,522.411865234375,193.79583740234375,0.9999972581863403,512.4358520507812,158.47421264648438,0.9999972581863403
10181,507.87054443359375,216.2544403076172,0.10768730938434601,500.870849609375,209.41078186035156,0.9999920129776001,512.30810546875,209.79371643066406,0.9989405274391174,488.0497741699219,183.7841339111328,0.9999992847442627,522.488525390625,193.66812133789062,0.9999971389770508,512.4385375976562,158.63217163085938,0.9999970197677612
10182,507.7904052734375,216.02760314941406,0.19428406655788422,502.14410400390625,209.2777862548828,0.9999908208847046,512.3154907226562,209.75515747070312,0.9994563460350037,488.14697265625,183.7411651611328,0.9999992847442627,522.33837890625,193.60438537597656,0.9999973773956299,512.45263671875,158.55323791503906,0.9999971389770508
10183,510.55804443359375,226.90542602539062,0.084312304854393,501.29290771484375,213.4189910888672,0.9999945163726807,511.4917297363281,211.82752990722656,0.9988524913787842,488.2254333496094,183.80384826660156,0.9999995231628418,522.3076782226562,193.8743133544922,0.9999977350234985,512.4065551757812,158.42111206054688,0.9999970197677612
10184,505.5675048828125,223.74441528320312,0.613901674747467,501.6143798828125,214.2108917236328,0.9998672008514404,509.5482177734375,212.1553497314453,0.9996215105056763,487.9734191894531,183.5048065185547,0.9999995231628418,522.1812744140625,193.4696807861328,0.999997615814209,512.305419921875,158.47471618652344,0.9999966621398926
10185,502.4390869140625,222.7283935546875,0.9865424633026123,500.1749267578125,211.2064208984375,0.9998196959495544,509.044921875,210.68589782714844,0.9998553991317749,488.0299987792969,183.38063049316406,0.9999995231628418,522.2957763671875,193.3240509033203,0.9999966621398926,512.5777587890625,158.65916442871094,0.9999970197677612
10186,502.1515808105469,223.8450469970703,0.9998239874839783,500.5992431640625,212.15786743164062,0.9990447163581848,510.0583801269531,210.07052612304688,0.999263346195221,488.10064697265625,183.4140167236328,0.9999992847442627,522.37890625,193.0818328857422,0.9999959468841553,512.6867065429688,159.08006286621094,0.9999967813491821
10187,504.46795654296875,224.7115936279297,0.9998791217803955,502.00079345703125,212.8545684814453,0.9984365105628967,511.17633056640625,209.89881896972656,0.9993605017662048,488.140380859375,183.37147521972656,0.9999991655349731,522.2838134765625,193.0513458251953,0.9999957084655762,512.6671752929688,159.2542266845703,0.9999964237213135
10188,505.4743957519531,224.1946563720703,0.9993276596069336,503.0074462890625,212.87197875976562,0.9964248538017273,511.83648681640625,209.744384765625,0.999553382396698,488.2247619628906,183.27902221679688,0.9999992847442627,522.2925415039062,193.16656494140625,0.9999961853027344,512.6068115234375,159.17257690429688,0.999996542930603
10189,506.5466613769531,222.4580078125,0.9941834807395935,504.50372314453125,213.48565673828125,0.9437281489372253,511.53936767578125,210.30101013183594,0.9971219897270203,488.0202331542969,183.49395751953125,0.9999992847442627,522.5523071289062,193.27149963378906,0.9999969005584717,512.3527221679688,159.44227600097656,0.9999959468841553
10190,510.8587341308594,223.4237823486328,0.985849916934967,506.8785095214844,213.77410888671875,0.9600608944892883,513.7559204101562,211.020751953125,0.9979652166366577,488.1205749511719,183.4300079345703,0.9999992847442627,522.4924926757812,193.19717407226562,0.999997615814209,512.1796264648438,159.2366943359375,0.9999955892562866
10191,512.4100341796875,222.7390899658203,0.9846056699752808,508.2435302734375,214.0224609375,0.9469197988510132,514.1595458984375,210.74755859375,0.9977850914001465,488.2180480957031,183.39439392089844,0.9999992847442627,522.4241943359375,193.17770385742188,0.9999970197677612,512.0521240234375,159.3629608154297,0.9999949932098389
10192,514.18701171875,219.6806182861328,0.9332001209259033,509.6350402832031,211.82029724121094,0.9744068384170532,514.1190795898438,208.8448028564453,0.9988722205162048,488.18463134765625,183.38954162597656,0.9999991655349731,522.23974609375,193.20106506347656,0.9999967813491821,512.0084838867188,159.42173767089844,0.9999946355819702
10193,513.8026733398438,217.85333251953125,0.8996437191963196,510.42242431640625,209.3658447265625,0.9773968458175659,512.6148681640625,207.0613250732422,0.9977933168411255,488.0285949707031,183.3944854736328,0.9999991655349731,522.0657958984375,192.82725524902344,0.9999959468841553,511.9981689453125,159.5167999267578,0.9999945163726807
10194,513.8359375,220.16404724121094,0.7808459997177124,507.2608947753906,211.55776977539062,0.9991303086280823,512.7514038085938,209.4036102294922,0.9998045563697815,488.14501953125,183.45883178710938,0.9999992847442627,522.0067138671875,193.08663940429688,0.9999961853027344,511.97650146484375,159.5010986328125,0.9999946355819702
10195,511.0439453125,217.01568603515625,0.41915664076805115,505.01513671875,212.22328186035156,0.9996163845062256,510.906005859375,210.47552490234375,0.9996638298034668,487.94818115234375,183.6116485595703,0.9999994039535522,522.1212768554688,193.33114624023438,0.9999963045120239,511.91693115234375,159.5755157470703,0.9999938011169434
10196,511.3495178222656,216.73342895507812,0.34280505776405334,503.78497314453125,209.96873474121094,0.9877521991729736,509.5543518066406,208.59329223632812,0.9986284971237183,487.7261657714844,183.64244079589844,0.9999994039535522,522.2669067382812,192.91151428222656,0.999995231628418,511.8677978515625,159.64158630371094,0.9999936819076538
10197,513.2868041992188,215.52789306640625,0.047364819794893265,508.3212890625,208.4940948486328,0.47200942039489746,511.0563659667969,210.90325927734375,0.7703796029090881,487.6802062988281,183.4787139892578,0.9999994039535522,522.5255737304688,192.80816650390625,0.9999963045120239,511.8960876464844,159.5899200439453,0.999994158744812
10198,514.8184204101562,222.95718383789062,0.11733371764421463,508.3957214355469,208.6929473876953,0.40902018547058105,512.1502075195312,209.7794189453125,0.8368332386016846,487.7104187011719,183.47694396972656,0.9999994039535522,522.6818237304688,192.7693328857422,0.9999958276748657,511.9992980957031,159.46034240722656,0.9999948740005493
10199,514.0794067382812,218.64816284179688,0.5109497904777527,508.5335388183594,208.11732482910156,0.8424726724624634,512.3128051757812,207.8981170654297,0.9477452635765076,487.80322265625,183.4700164794922,0.9999992847442627,522.6348876953125,192.2868194580078,0.9999947547912598,512.052734375,159.52825927734375,0.9999948740005493
10200,509.48291015625,221.3229217529297,0.9452361464500427,504.2626037597656,212.0499725341797,0.9976084232330322,512.4083251953125,209.47463989257812,0.9980040192604065,488.06671142578125,183.608154296875,0.9999992847442627,522.4176025390625,192.6591033935547,0.9999959468841553,511.9674377441406,159.6123809814453,0.9999940395355225
10201,511.2313232421875,223.22705078125,0.964260458946228,504.460693359375,212.79762268066406,0.9997984766960144,513.7268676757812,210.79226684570312,0.9996649026870728,488.0751953125,183.4334716796875,0.9999994039535522,522.5242919921875,192.9588623046875,0.9999969005584717,512.0357666015625,159.5360107421875,0.9999947547912598
10202,512.386962890625,222.6903839111328,0.983465313911438,505.65203857421875,212.126220703125,0.9996904134750366,514.5355834960938,210.0831298828125,0.9998132586479187,488.1236572265625,183.3662109375,0.9999994039535522,522.4576416015625,192.89483642578125,0.9999964237213135,511.9942626953125,159.4414520263672,0.9999945163726807
10203,512.1614990234375,221.45468139648438,0.9504051804542542,506.8221435546875,210.5789031982422,0.9998195767402649,514.8095703125,209.22837829589844,0.999840497970581,488.2035827636719,183.3455810546875,0.9999992847442627,522.3465576171875,192.83865356445312,0.9999955892562866,512.0128784179688,159.49375915527344,0.9999943971633911
10204,512.0913696289062,218.5797882080078,0.8441751599311829,507.83160400390625,208.33839416503906,0.9995431900024414,514.8997192382812,207.55113220214844,0.9997262358665466,488.12847900390625,183.2811737060547,0.9999991655349731,522.1009521484375,192.55947875976562,0.9999932050704956,512.0414428710938,159.51953125,0.9999943971633911
10205,510.85198974609375,216.21034240722656,0.7433280944824219,506.4462585449219,207.0426025390625,0.9997208714485168,514.3643798828125,207.23696899414062,0.999762237071991,488.2165832519531,183.3935546875,0.9999990463256836,522.1624755859375,192.69140625,0.9999934434890747,512.072509765625,159.49534606933594,0.9999942779541016
10206,509.24444580078125,217.0635223388672,0.3643747568130493,505.0693359375,209.18011474609375,0.9999767541885376,514.2850341796875,209.1293182373047,0.999894380569458,488.1768493652344,183.4594268798828,0.9999990463256836,522.57763671875,193.20941162109375,0.9999961853027344,512.0833129882812,159.61703491210938,0.999994158744812
10207,508.9837951660156,221.64173889160156,0.9301982522010803,505.5417785644531,210.62037658691406,0.9997109770774841,513.0971069335938,209.3820037841797,0.9998268485069275,488.1618347167969,183.3267822265625,0.9999992847442627,522.580078125,192.7624053955078,0.9999955892562866,512.1460571289062,159.44151306152344,0.9999947547912598
10208,506.6781921386719,222.1372528076172,0.9951990246772766,505.18182373046875,209.63525390625,0.9919983744621277,513.0770263671875,207.5741729736328,0.9990818500518799,488.2138977050781,183.2889862060547,0.9999992847442627,522.6039428710938,192.44784545898438,0.9999933242797852,512.3220825195312,159.2862091064453,0.9999955892562866
10209,505.13824462890625,221.77146911621094,0.9985878467559814,504.2604675292969,209.87030029296875,0.993763267993927,513.060302734375,207.2620086669922,0.9991992115974426,488.30181884765625,183.17770385742188,0.9999992847442627,522.627685546875,192.50271606445312,0.9999934434890747,512.6358032226562,159.22305297851562,0.9999963045120239
10210,500.71746826171875,221.7893829345703,0.9979962110519409,501.456298828125,207.80172729492188,0.9998080134391785,511.0377502441406,208.00621032714844,0.9998083710670471,488.27056884765625,183.53280639648438,0.9999990463256836,522.6395263671875,193.28936767578125,0.9999964237213135,512.6231079101562,159.37387084960938,0.9999960660934448
10211,500.8646240234375,218.9639129638672,0.20245277881622314,500.159423828125,208.83946228027344,0.9998972415924072,509.24371337890625,209.30551147460938,0.9999092817306519,488.04388427734375,183.83457946777344,0.9999992847442627,522.4096069335938,193.63677978515625,0.9999973773956299,512.5137329101562,159.67959594726562,0.9999955892562866
10212,504.50048828125,214.77459716796875,0.3454972207546234,502.7516174316406,206.97669982910156,0.9998328685760498,508.86114501953125,207.93353271484375,0.9997568726539612,488.0211181640625,183.69915771484375,0.9999991655349731,522.024658203125,193.5589599609375,0.9999973773956299,512.5432739257812,159.7289581298828,0.9999955892562866
10213,504.8088684082031,213.58924865722656,0.5859940648078918,504.1086120605469,205.63113403320312,0.9995798468589783,508.20684814453125,206.53216552734375,0.9997010827064514,487.8200988769531,183.74864196777344,0.9999991655349731,521.9341430664062,193.33026123046875,0.9999971389770508,512.6306762695312,159.65147399902344,0.9999959468841553
10214,505.7069396972656,212.77821350097656,0.6391271948814392,505.3025207519531,204.80819702148438,0.9993743300437927,508.628173828125,205.89224243164062,0.9994152784347534,487.7694091796875,183.87840270996094,0.9999991655349731,521.8936767578125,193.1172637939453,0.9999967813491821,512.759033203125,159.22332763671875,0.9999967813491821
